57,6,1,2,1,486,1,1,1,5,1,180,2,-1,0,1,1
42,1,2,2,1,50,2,1,1,5,1,48,1,-1,0,1,1
30,2,1,2,1,152,1,2,1,5,1,213,2,-1,0,1,1
60,7,1,2,1,290,1,1,1,5,1,583,1,-1,0,1,1
60,4,1,3,1,54,1,1,1,5,1,221,1,-1,0,1,1
57,3,3,2,1,-37,2,1,1,5,1,173,1,-1,0,1,1
36,1,1,1,1,101,1,2,1,5,1,426,1,-1,0,1,1
55,4,1,2,1,383,2,1,1,5,1,287,1,-1,0,1,1
60,6,1,1,1,81,1,1,1,5,1,101,1,-1,0,1,1
39,2,1,2,1,0,1,1,1,5,1,203,1,-1,0,1,1
46,1,1,1,1,229,1,1,1,5,1,197,1,-1,0,1,1
44,4,1,2,1,-674,1,1,1,5,1,257,1,-1,0,1,1
53,4,1,4,1,90,2,1,1,5,1,124,1,-1,0,1,1
52,4,1,4,1,128,1,1,1,5,1,229,1,-1,0,1,1
59,4,1,4,1,179,1,1,1,5,1,55,3,-1,0,1,1
27,2,2,1,1,0,1,1,1,5,1,400,1,-1,0,1,1
44,4,1,2,1,54,1,1,1,5,1,197,1,-1,0,1,1
47,2,1,1,1,151,1,1,1,5,1,190,1,-1,0,1,1
34,7,1,2,1,61,2,2,1,5,1,21,1,-1,0,1,1
59,6,2,2,1,30,1,1,1,5,1,514,1,-1,0,1,1
45,1,1,1,1,523,1,1,1,5,1,849,2,-1,0,1,1
29,8,3,2,1,31,1,1,1,5,1,194,1,-1,0,1,1
46,2,3,2,1,79,2,1,1,5,1,144,1,-1,0,1,1
56,9,1,4,1,-34,1,2,1,5,1,212,2,-1,0,1,1
36,4,1,4,1,448,1,1,1,5,1,286,1,-1,0,1,1
59,6,3,4,1,81,1,1,1,5,1,107,1,-1,0,1,1
44,4,1,2,1,144,1,1,1,5,1,247,2,-1,0,1,1
41,7,1,2,1,351,1,1,1,5,1,518,1,-1,0,1,1
33,1,2,1,1,-67,1,1,1,5,1,364,1,-1,0,1,1
59,1,3,1,1,262,2,1,1,5,1,178,1,-1,0,1,1
57,2,1,4,1,0,2,1,1,5,1,98,1,-1,0,1,1
56,2,3,3,1,56,1,1,1,5,1,439,1,-1,0,1,1
51,4,1,2,1,26,1,1,1,5,1,79,1,-1,0,1,1
34,7,1,3,1,3,1,1,1,5,1,120,3,-1,0,1,1
43,8,1,2,1,41,1,2,1,5,1,127,2,-1,0,1,1
52,2,1,1,1,7,2,2,1,5,1,175,1,-1,0,1,1
33,2,2,2,1,105,1,1,1,5,1,262,2,-1,0,1,1
29,7,2,2,1,818,1,2,1,5,1,61,1,-1,0,1,1
34,8,1,2,1,-16,1,2,1,5,1,78,1,-1,0,1,1
31,4,1,2,1,0,1,1,1,5,1,143,1,-1,0,1,1
55,8,1,2,1,2476,1,1,1,5,1,579,1,-1,0,1,2
55,1,1,3,1,1185,2,1,1,5,1,677,1,-1,0,1,1
32,7,2,2,1,217,1,1,1,5,1,345,1,-1,0,1,1
38,2,2,2,1,1685,1,1,1,5,1,185,1,-1,0,1,1
55,7,2,2,1,802,1,2,1,5,1,100,2,-1,0,1,1
28,10,2,1,1,0,1,1,1,5,1,125,2,-1,0,1,1
23,4,1,2,1,94,1,1,1,5,1,193,1,-1,0,1,1
32,2,2,2,1,0,1,1,1,5,1,136,1,-1,0,1,1
43,8,2,3,1,0,2,1,1,5,1,73,1,-1,0,1,1
32,4,1,2,1,517,1,1,1,5,1,528,1,-1,0,1,1
46,4,1,2,1,265,1,1,1,5,1,541,1,-1,0,1,1
53,11,3,4,1,947,1,1,1,5,1,163,1,-1,0,1,1
34,9,2,2,1,3,1,1,1,5,1,301,1,-1,0,1,1
57,10,1,1,1,42,2,1,1,5,1,46,1,-1,0,1,1
37,4,1,2,1,37,1,1,1,5,1,204,1,-1,0,1,1
59,4,1,2,1,57,1,1,1,5,1,98,1,-1,0,1,1
33,8,1,2,1,22,1,1,1,5,1,71,1,-1,0,1,1
56,4,3,4,1,8,1,1,1,5,1,157,2,-1,0,1,1
48,10,1,2,1,293,1,1,1,5,1,243,1,-1,0,1,1
43,8,1,4,1,3,1,1,1,5,1,186,2,-1,0,1,1
54,4,1,4,1,348,1,1,1,5,1,579,2,-1,0,1,1
51,4,1,3,1,-19,1,1,1,5,1,163,2,-1,0,1,1
26,12,2,2,1,0,1,1,1,5,1,610,2,-1,0,1,1
40,1,1,1,1,-4,1,1,1,5,1,2033,1,-1,0,1,1
39,1,1,2,1,18,1,1,1,5,1,85,1,-1,0,1,1
50,2,1,4,1,139,2,1,1,5,1,114,2,-1,0,1,1
41,8,1,2,1,0,1,1,1,5,1,114,2,-1,0,1,1
51,4,1,3,1,1883,1,1,1,5,1,57,1,-1,0,1,1
60,6,3,2,1,216,1,1,1,5,1,238,1,-1,0,1,1
52,4,1,2,1,782,1,1,1,5,1,93,3,-1,0,1,1
48,4,1,2,1,904,1,1,1,5,1,128,2,-1,0,1,1
48,8,1,3,1,1705,1,1,1,5,1,107,1,-1,0,1,1
39,2,2,1,1,47,1,1,1,5,1,181,1,-1,0,1,1
47,8,2,2,1,176,1,1,1,5,1,303,2,-1,0,1,1
40,4,1,2,1,1225,1,1,1,5,1,558,5,-1,0,1,1
45,2,1,2,1,86,1,1,1,5,1,270,1,-1,0,1,1
26,7,2,2,1,82,1,1,1,5,1,228,1,-1,0,1,1
52,1,1,1,1,271,1,1,1,5,1,99,1,-1,0,1,1
54,2,1,2,1,1378,1,1,1,5,1,240,1,-1,0,1,1
54,7,1,1,1,184,2,1,1,5,1,673,2,-1,0,1,2
50,4,1,4,1,0,2,1,1,5,1,233,3,-1,0,1,1
35,4,1,2,1,0,1,1,1,5,1,1056,1,-1,0,1,1
44,8,1,2,1,1357,1,2,1,5,1,250,1,-1,0,1,1
53,3,1,3,1,19,1,1,1,5,1,252,1,-1,0,1,1
35,6,2,4,1,434,2,1,1,5,1,138,1,-1,0,1,1
60,7,3,2,1,92,1,1,1,5,1,130,1,-1,0,1,1
53,7,3,2,1,1151,1,1,1,5,1,412,1,-1,0,1,1
48,10,1,2,1,41,1,1,1,5,1,179,2,-1,0,1,1
34,2,1,2,1,51,1,1,1,5,1,19,2,-1,0,1,1
54,8,1,2,1,214,1,1,1,5,1,458,2,-1,0,1,1
51,1,1,2,1,1161,1,1,1,5,1,717,1,-1,0,1,1
31,8,1,1,1,37,1,1,1,5,1,313,1,-1,0,1,1
35,2,3,2,1,787,1,1,1,5,1,683,2,-1,0,1,1
35,8,1,2,1,59,1,1,1,5,1,1077,1,-1,0,1,1
38,2,1,2,1,253,1,1,1,5,1,416,1,-1,0,1,1
36,7,1,1,1,211,1,1,1,5,1,146,2,-1,0,1,1
58,6,1,4,1,235,1,1,1,5,1,167,1,-1,0,1,1
40,8,3,3,1,4384,1,1,1,5,1,315,1,-1,0,1,1
54,1,1,2,1,4080,2,1,1,5,1,140,1,-1,0,1,1
34,4,2,2,1,53,1,2,1,5,1,346,1,-1,0,1,1
31,1,2,1,1,0,1,1,1,5,1,562,1,-1,0,1,1
51,6,1,2,1,2127,1,1,1,5,1,172,1,-1,0,1,1
33,1,1,1,1,377,1,1,1,5,1,217,1,-1,0,1,1
55,1,1,1,1,73,1,1,1,5,1,142,2,-1,0,1,1
42,7,1,2,1,445,1,1,1,5,1,67,1,-1,0,1,1
34,4,1,2,1,243,1,1,1,5,1,291,1,-1,0,1,1
33,4,2,2,1,307,1,1,1,5,1,309,2,-1,0,1,1
38,8,1,2,1,155,1,1,1,5,1,248,1,-1,0,1,1
50,2,3,1,1,173,2,2,1,5,1,98,1,-1,0,1,1
43,1,1,1,1,400,1,1,1,5,1,256,1,-1,0,1,1
61,4,3,4,1,1428,1,1,1,5,1,82,2,-1,0,1,1
47,7,1,2,1,219,1,1,1,5,1,577,1,-1,0,1,1
48,9,1,1,1,7,1,1,1,5,1,286,1,-1,0,1,1
44,4,1,2,1,575,1,1,1,5,1,477,1,-1,0,1,1
35,12,2,3,1,298,1,1,1,5,1,611,2,-1,0,1,1
35,8,1,2,1,0,1,1,1,5,1,471,1,-1,0,1,1
50,8,1,2,1,5699,1,1,1,5,1,381,2,-1,0,1,1
41,1,1,1,1,176,1,2,1,5,1,42,1,-1,0,1,1
41,1,1,1,1,517,1,1,1,5,1,251,1,-1,0,1,1
39,8,2,3,1,257,1,1,1,5,1,408,1,-1,0,1,1
42,6,1,2,1,56,1,1,1,5,1,215,1,-1,0,1,1
38,4,1,2,1,-390,1,1,1,5,1,287,1,-1,0,1,1
53,6,1,2,1,330,1,1,1,5,1,216,2,-1,0,1,1
59,11,3,4,1,195,2,1,1,5,1,366,2,-1,0,1,1
36,8,1,2,1,301,1,1,1,5,1,210,1,-1,0,1,1
54,4,1,4,1,-41,1,1,1,5,1,288,1,-1,0,1,1
40,2,1,1,1,483,1,1,1,5,1,168,1,-1,0,1,1
47,5,1,3,1,28,2,1,1,5,1,338,2,-1,0,1,1
53,10,1,3,1,13,2,1,1,5,1,410,3,-1,0,1,1
46,11,1,4,1,965,2,1,1,5,1,177,1,-1,0,1,1
39,1,1,1,1,378,1,2,1,5,1,127,2,-1,0,1,1
40,10,1,2,1,219,1,1,1,5,1,357,1,-1,0,1,1
28,4,1,4,1,324,1,1,1,5,1,175,1,-1,0,1,1
35,3,3,2,1,-69,1,1,1,5,1,300,1,-1,0,1,1
55,6,1,2,1,0,2,2,1,5,1,136,1,-1,0,1,1
43,2,3,3,1,205,1,1,1,5,1,1419,1,-1,0,1,1
48,4,1,4,1,278,1,1,1,5,1,125,2,-1,0,1,1
58,1,1,3,1,1065,1,1,1,5,1,213,3,-1,0,1,1
33,1,2,1,1,34,1,1,1,5,1,27,1,-1,0,1,1
36,4,1,3,1,1033,2,1,1,5,1,238,2,-1,0,1,1
53,8,3,2,1,1467,1,1,1,5,1,124,1,-1,0,1,1
47,4,1,4,1,-12,1,1,1,5,1,18,1,-1,0,1,1
31,8,1,2,1,388,1,1,1,5,1,730,2,-1,0,1,1
57,3,1,2,1,294,1,1,1,5,1,746,2,-1,0,1,1
53,4,1,3,1,1827,2,1,1,5,1,121,1,-1,0,1,1
55,4,1,4,1,627,1,1,1,5,1,247,1,-1,0,1,1
45,4,1,4,1,25,1,1,1,5,1,40,1,-1,0,1,1
53,7,3,2,1,315,1,1,1,5,1,181,2,-1,0,1,1
37,4,1,4,1,0,1,1,1,5,1,79,1,-1,0,1,1
44,7,3,2,1,66,1,1,1,5,1,206,1,-1,0,1,1
49,4,3,4,1,-9,1,2,1,5,1,389,1,-1,0,1,1
46,2,1,2,1,349,1,2,1,5,1,127,1,-1,0,1,1
43,3,1,3,1,100,1,1,1,5,1,702,1,-1,0,1,1
38,7,1,2,1,0,2,1,1,5,1,151,1,-1,0,1,1
43,2,1,2,1,434,1,1,1,5,1,117,1,-1,0,1,1
49,1,1,1,1,3237,1,1,1,5,1,232,3,-1,0,1,1
42,1,1,3,1,275,2,1,1,5,1,408,2,-1,0,1,1
22,4,2,2,1,0,1,1,1,5,1,179,2,-1,0,1,1
40,1,1,1,1,207,1,1,1,5,1,39,1,-1,0,1,1
39,4,1,2,1,483,1,1,1,5,1,282,1,-1,0,1,1
51,8,1,2,1,2248,1,1,1,5,1,714,2,-1,0,1,1
49,7,1,2,1,428,1,1,1,5,1,50,1,-1,0,1,1
53,4,1,2,1,0,1,2,1,5,1,181,1,-1,0,1,1
34,8,2,2,1,0,1,1,1,5,1,142,1,-1,0,1,1
33,2,3,2,1,140,1,1,1,5,1,227,1,-1,0,1,1
50,1,2,1,1,297,1,1,1,5,1,119,1,-1,0,1,1
39,4,1,4,1,279,1,1,1,5,1,361,1,-1,0,1,1
59,3,3,2,1,901,1,1,1,5,1,73,3,-1,0,1,1
30,2,2,2,1,2573,1,1,1,5,1,67,2,-1,0,1,1
36,8,1,2,1,143,1,2,1,5,1,350,1,-1,0,1,1
40,4,1,2,1,475,1,1,1,5,1,332,2,-1,0,1,1
53,4,1,2,1,70,1,1,1,5,1,611,2,-1,0,1,1
34,1,2,1,1,318,1,1,1,5,1,113,2,-1,0,1,1
37,2,1,2,1,275,1,1,1,5,1,132,1,-1,0,1,1
42,1,3,1,1,742,1,1,1,5,1,58,3,-1,0,1,1
41,3,1,4,1,236,1,1,1,5,1,151,1,-1,0,1,1
30,12,2,1,1,25,1,1,1,5,1,89,2,-1,0,1,1
37,1,2,1,1,600,1,1,1,5,1,152,1,-1,0,1,1
39,7,3,2,1,-349,1,1,1,5,1,611,2,-1,0,1,1
41,4,1,4,1,183,1,2,1,5,1,110,2,-1,0,1,1
40,4,1,4,1,0,1,1,1,5,1,463,1,-1,0,1,1
42,1,2,1,1,0,1,2,1,5,1,562,2,-1,0,1,2
40,4,3,4,1,0,1,1,1,5,1,962,1,-1,0,1,1
57,2,1,2,1,1078,1,1,1,5,1,10,4,-1,0,1,1
56,3,3,2,1,155,2,1,1,5,1,118,3,-1,0,1,1
37,7,1,2,1,190,1,1,1,5,1,92,2,-1,0,1,1
59,6,1,2,1,319,1,1,1,5,1,143,3,-1,0,1,1
39,8,3,2,1,-185,1,1,1,5,1,189,3,-1,0,1,1
49,8,1,2,1,47,2,1,1,5,1,234,2,-1,0,1,1
38,8,2,2,1,570,1,1,1,5,1,75,2,-1,0,1,1
36,9,1,1,1,19,2,1,1,5,1,189,2,-1,0,1,1
50,4,1,4,1,61,1,1,1,5,1,621,3,-1,0,1,1
41,7,1,2,1,-62,1,2,1,5,1,55,2,-1,0,1,1
54,2,1,1,1,258,2,1,1,5,1,310,4,-1,0,1,1
58,4,1,4,1,76,1,1,1,5,1,156,2,-1,0,1,1
30,4,2,2,1,0,1,1,1,5,1,5,2,-1,0,1,1
33,7,2,2,1,352,1,1,1,5,1,225,2,-1,0,1,1
47,7,1,2,1,368,1,1,1,5,1,125,2,-1,0,1,1
50,2,2,1,1,339,1,1,1,5,1,2,3,-1,0,1,1
32,4,1,2,1,1331,1,1,1,5,1,286,2,-1,0,1,1
40,9,1,2,1,672,1,1,1,5,1,164,2,-1,0,1,1
37,1,1,1,1,58,1,1,1,5,1,98,2,-1,0,1,1
54,2,2,3,1,447,1,1,1,5,1,742,2,-1,0,1,1
24,12,2,2,1,423,1,1,1,5,1,226,3,-1,0,1,1
54,1,1,1,1,0,2,1,1,5,1,120,2,-1,0,1,1
34,2,1,2,1,19,1,1,1,5,1,362,4,-1,0,1,1
56,2,3,4,1,13,1,1,1,5,1,357,2,-1,0,1,1
31,4,2,2,1,3,1,1,1,5,1,200,2,-1,0,1,1
24,12,2,2,1,82,1,1,1,5,1,204,2,-1,0,1,1
42,4,3,4,1,28,1,1,1,5,1,126,3,-1,0,1,1
57,2,1,2,1,792,1,1,1,5,1,65,2,-1,0,1,1
42,4,1,3,1,408,1,1,1,5,1,107,2,-1,0,1,1
51,7,1,2,1,531,1,1,1,5,1,267,2,-1,0,1,1
57,6,1,2,1,211,1,1,1,5,1,248,2,-1,0,1,1
36,8,2,2,1,62,1,1,1,5,1,215,2,-1,0,1,1
53,8,1,3,1,257,1,1,1,5,1,209,2,-1,0,1,1
50,2,1,2,1,1234,1,1,1,5,1,205,2,-1,0,1,1
54,1,1,1,1,313,1,1,1,5,1,83,2,-1,0,1,1
55,4,1,2,1,89,1,1,1,5,1,106,3,-1,0,1,1
44,4,1,2,1,129,1,2,1,5,1,189,2,-1,0,1,1
43,1,1,3,1,0,1,1,1,5,1,105,2,-1,0,1,1
56,7,1,2,1,353,1,1,1,5,1,106,2,-1,0,1,1
54,2,1,3,1,851,1,1,1,5,1,108,2,-1,0,1,1
55,8,3,4,1,96,1,2,1,5,1,311,2,-1,0,1,1
37,8,3,2,1,398,1,2,1,5,1,214,2,-1,0,1,1
33,7,2,1,1,193,2,1,1,5,1,132,2,-1,0,1,1
46,7,1,2,1,-358,1,1,1,5,1,358,2,-1,0,1,1
36,4,1,2,1,539,1,2,1,5,1,453,2,-1,0,1,1
51,2,2,2,1,0,1,1,1,5,1,364,2,-1,0,1,1
40,6,2,4,1,0,2,1,1,5,1,136,2,-1,0,1,1
42,4,1,2,1,490,1,1,1,5,1,386,2,-1,0,1,1
51,4,1,2,1,0,1,1,1,5,1,173,2,-1,0,1,1
49,4,1,3,1,403,1,1,1,5,1,241,2,-1,0,1,1
48,1,1,2,1,161,1,1,1,5,1,224,3,-1,0,1,1
32,2,3,1,1,2558,2,1,1,5,1,148,2,-1,0,1,1
31,7,2,2,1,98,1,1,1,5,1,196,2,-1,0,1,1
55,1,2,1,1,115,2,1,1,5,1,111,4,-1,0,1,1
40,4,2,2,1,436,1,1,1,5,1,231,3,-1,0,1,1
47,2,1,1,1,831,1,1,1,5,1,316,3,-1,0,1,1
57,2,1,3,1,206,1,1,1,5,1,216,3,-1,0,1,1
41,4,1,2,1,290,1,1,1,5,1,240,2,-1,0,1,1
48,4,1,2,1,1,2,1,1,5,1,669,3,-1,0,1,1
42,4,1,3,1,57,1,1,1,5,1,425,2,-1,0,1,1
30,4,2,2,1,-457,1,1,1,5,1,143,2,-1,0,1,1
58,1,2,1,1,1387,1,1,1,5,1,174,5,-1,0,1,1
45,1,3,1,1,24598,1,1,1,5,1,313,3,-1,0,1,1
49,4,1,2,1,30,1,1,1,5,1,135,4,-1,0,1,1
42,7,2,2,1,1022,1,1,1,5,1,146,2,-1,0,1,1
53,2,1,2,1,56,1,2,1,5,1,152,2,-1,0,1,1
51,7,2,2,2,-2,2,1,1,5,1,402,3,-1,0,1,1
32,8,2,2,1,121,1,1,1,5,1,213,2,-1,0,1,1
41,4,2,2,1,842,1,1,1,5,1,144,3,-1,0,1,1
43,1,3,2,1,693,1,1,1,5,1,124,3,-1,0,1,1
40,4,3,2,1,-333,1,1,1,5,1,183,2,-1,0,1,1
50,4,1,4,1,1533,1,1,1,5,1,325,2,-1,0,1,1
34,1,1,1,1,46,1,1,1,5,1,39,4,-1,0,1,1
53,8,1,3,1,18,2,1,1,5,1,503,2,-1,0,1,1
45,2,1,2,1,44,1,1,1,5,1,95,4,-1,0,1,1
39,4,1,4,1,-100,1,1,1,5,1,680,2,-1,0,1,1
44,8,1,1,1,510,1,1,1,5,1,421,4,-1,0,1,1
55,1,1,1,1,685,1,1,1,5,1,174,3,-1,0,1,1
46,1,2,1,1,187,1,1,1,5,1,113,2,-1,0,1,1
45,4,1,2,1,66,1,1,1,5,1,808,2,-1,0,1,1
34,7,1,2,1,560,1,1,1,5,1,198,3,-1,0,1,1
36,4,1,2,1,0,1,1,1,5,1,195,2,-1,0,1,1
59,5,3,3,1,27,2,1,1,5,1,347,3,-1,0,1,1
31,7,2,2,1,12,1,1,1,5,1,208,2,-1,0,1,1
44,4,2,2,1,34,1,1,1,5,1,404,4,-1,0,1,1
33,3,2,1,1,1068,1,1,1,5,1,396,2,-1,0,1,1
40,4,1,2,1,211,1,1,1,5,1,216,4,-1,0,1,1
46,7,2,1,1,377,1,1,1,5,1,98,2,-1,0,1,1
48,1,1,1,1,263,1,1,1,5,1,350,2,-1,0,1,1
42,8,1,2,1,1263,1,1,1,6,1,114,2,-1,0,1,1
27,8,1,2,1,8,1,1,1,6,1,88,3,-1,0,1,1
48,7,1,2,1,126,1,2,1,6,1,379,2,-1,0,1,1
59,7,1,2,1,230,1,1,1,6,1,190,3,-1,0,1,1
46,2,1,1,1,841,1,1,1,6,1,158,1,-1,0,1,1
38,7,3,2,1,308,1,1,1,6,1,102,1,-1,0,1,1
43,1,3,1,1,1,1,1,1,6,1,306,1,-1,0,1,1
38,7,3,1,1,86,1,1,1,6,1,218,1,-1,0,1,1
23,12,2,2,1,157,1,1,1,6,1,54,1,-1,0,1,1
34,8,1,2,1,22,1,1,1,6,1,344,1,-1,0,1,1
38,7,1,2,1,46,1,2,1,6,1,195,1,-1,0,1,1
37,4,1,2,1,1293,2,1,1,6,1,652,1,-1,0,1,1
25,7,2,2,1,122,1,1,1,6,1,286,1,-1,0,1,1
48,4,1,3,1,131,1,1,1,6,1,189,1,-1,0,1,1
49,4,2,2,1,143,1,1,1,6,1,83,1,-1,0,1,1
38,7,2,2,1,393,2,1,1,6,1,184,2,-1,0,1,1
43,4,1,4,1,98,1,1,1,6,1,235,1,-1,0,1,1
33,1,1,1,1,0,1,1,1,6,1,290,1,-1,0,1,1
55,4,1,2,1,224,1,1,1,6,1,232,1,-1,0,1,1
38,4,1,2,1,757,1,1,1,6,1,133,1,-1,0,1,1
49,8,1,2,1,245,1,2,1,6,1,318,1,-1,0,1,1
40,1,1,2,1,8486,2,1,1,6,1,260,3,-1,0,1,1
43,7,1,3,1,350,2,1,1,6,1,437,1,-1,0,1,1
38,4,1,2,1,20,1,1,1,6,1,402,1,-1,0,1,1
58,8,1,2,1,1667,1,2,1,6,1,85,1,-1,0,1,1
57,2,1,3,1,345,1,1,1,6,1,125,1,-1,0,1,1
32,10,1,2,1,10,1,1,1,6,1,501,4,-1,0,1,1
56,1,1,1,1,830,1,2,1,6,1,1201,1,-1,0,1,2
58,4,3,3,1,29,1,1,1,6,1,253,1,-1,0,1,1
60,6,3,2,1,545,1,1,1,6,1,1030,1,-1,0,1,2
37,2,1,1,1,8730,1,1,1,6,1,149,1,-1,0,1,1
46,2,3,1,1,477,1,1,1,6,1,114,1,-1,0,1,1
27,7,1,2,1,4,1,1,1,6,1,243,1,-1,0,1,1
43,4,1,2,1,1205,1,1,1,6,1,769,2,-1,0,1,1
32,2,2,2,1,0,1,2,1,6,1,135,3,-1,0,1,1
40,7,2,2,1,263,1,1,1,6,1,231,1,-1,0,1,1
