33,4,2,2,1,22,1,1,1,30,7,76,2,207,1,2,1
25,9,2,2,1,331,1,1,3,26,6,170,4,-1,0,1,2
25,6,2,2,1,505,1,2,1,17,9,386,2,-1,0,1,2
30,2,1,2,1,1808,2,1,1,18,2,83,2,-1,0,1,1
22,8,2,2,1,4111,1,2,1,19,6,65,1,-1,0,1,1
39,4,1,1,1,52,1,1,1,13,6,69,1,-1,0,1,1
46,3,3,3,1,25,1,1,2,17,4,564,2,-1,0,1,1
31,8,3,2,1,1890,2,1,1,21,8,588,1,-1,0,1,1
45,4,1,1,1,419,1,1,1,18,6,113,4,-1,0,1,1
32,6,1,2,1,2693,2,1,2,21,2,16,1,-1,0,1,1
36,4,1,2,1,-231,1,2,1,15,8,779,2,-1,0,1,1
51,3,2,3,2,-55,2,1,1,11,2,281,2,266,6,2,1
34,5,2,3,1,462,1,1,1,21,6,1877,3,-1,0,1,2
24,1,2,2,1,119,1,1,2,15,10,51,1,-1,0,1,1
45,6,2,2,1,586,1,2,1,28,8,32,3,-1,0,1,1
32,4,2,2,1,228,1,1,3,5,5,176,1,288,3,2,1
77,11,3,3,1,4659,1,1,1,14,3,161,1,-1,0,1,2
41,4,1,1,1,168,2,1,1,18,9,187,3,-1,0,1,1
37,4,1,1,1,0,2,1,2,26,2,24,1,-1,0,1,1
43,4,1,4,2,-715,2,1,2,30,2,67,3,-1,0,1,1
48,8,1,4,1,0,2,1,1,8,2,85,1,168,2,2,1
27,6,2,2,1,769,2,1,2,9,2,317,2,-1,0,1,1
33,3,2,3,1,0,1,1,1,28,6,236,10,-1,0,1,1
29,8,2,2,1,428,2,2,1,7,2,54,1,345,2,2,1
34,3,2,3,1,0,1,1,1,5,5,71,1,-1,0,1,1
52,3,1,3,1,-970,2,1,1,4,5,489,1,-1,0,1,2
60,3,1,4,1,6313,1,1,2,19,4,39,2,-1,0,1,1
32,3,3,3,1,948,1,1,1,12,6,204,2,-1,0,1,1
32,3,2,3,1,0,2,1,1,22,8,455,2,-1,0,1,1
56,2,3,4,1,1877,2,1,2,30,2,86,1,-1,0,1,1
31,3,2,3,1,874,2,1,1,18,9,190,2,-1,0,1,1
42,8,1,2,1,323,2,2,2,8,2,280,2,-1,0,1,1
35,3,1,3,1,106,1,2,1,11,6,588,2,-1,0,1,1
56,11,1,1,1,1906,1,2,2,19,4,45,9,-1,0,1,1
48,6,1,2,1,1152,2,1,1,21,8,168,5,-1,0,1,1
46,8,1,2,1,179,2,1,1,29,7,194,4,436,1,3,1
37,6,2,4,1,391,2,1,2,8,2,103,3,-1,0,1,1
41,7,1,4,1,89,2,1,2,6,2,333,2,-1,0,1,1
36,3,2,3,1,442,2,2,1,29,8,102,3,-1,0,1,1
45,1,3,1,2,-249,2,2,2,1,8,92,1,-1,0,1,1
55,7,1,2,1,8104,1,1,1,6,5,213,2,-1,0,1,1
39,6,1,2,1,501,1,1,2,26,2,289,1,-1,0,1,1
35,6,3,2,1,308,1,1,1,22,6,77,2,-1,0,1,1
55,8,1,2,1,602,1,1,1,1,4,324,3,90,2,4,2
55,6,1,2,1,273,2,1,1,29,7,84,3,183,3,2,1
27,5,2,2,1,50,1,1,1,29,7,168,1,-1,0,1,1
34,6,1,2,1,1641,2,1,1,17,3,380,1,-1,0,1,1
34,4,1,3,1,20,1,1,2,4,1,10,1,-1,0,1,1
25,8,2,2,1,4590,2,1,2,28,2,199,2,-1,0,1,1
41,8,2,2,1,-256,1,2,2,9,2,35,3,-1,0,1,1
43,2,1,2,1,978,2,2,2,26,2,82,2,-1,0,1,1
28,3,2,3,1,80,1,1,1,20,1,676,2,146,2,2,2
31,8,2,2,1,2104,2,1,2,3,4,455,1,-1,0,1,1
78,10,1,2,1,499,1,1,3,16,11,80,4,-1,0,1,1
45,4,3,2,1,1269,2,1,1,29,7,549,2,-1,0,1,1
48,6,1,3,1,310,1,1,2,6,2,135,1,-1,0,1,1
32,4,2,2,1,1143,2,2,1,10,8,412,1,-1,0,1,1
42,6,1,2,1,2980,1,1,2,20,4,101,3,-1,0,1,1
37,3,2,3,1,37,1,1,1,28,7,253,2,-1,0,1,1
40,8,2,2,1,462,2,2,1,6,3,272,1,335,4,3,1
32,8,1,2,1,1031,2,1,1,17,8,84,1,-1,0,1,1
42,3,1,3,1,9009,1,1,1,20,9,135,2,-1,0,1,1
43,8,1,2,1,-465,2,2,1,23,8,166,1,-1,0,1,1
44,8,1,2,1,5181,2,2,1,31,8,18,7,-1,0,1,1
37,8,1,2,1,176,2,1,1,5,2,147,2,347,1,2,1
37,12,1,4,1,1699,1,1,2,9,4,63,1,-1,0,1,1
37,8,1,3,1,0,2,1,1,17,9,65,2,119,1,2,1
28,6,2,3,1,172,2,2,1,2,5,194,2,-1,0,1,1
32,2,2,2,1,0,1,2,1,11,8,333,2,-1,0,1,1
34,8,2,2,1,6979,2,1,1,15,2,14,5,-1,0,1,1
40,8,3,2,1,6,1,1,2,11,4,140,1,-1,0,1,1
34,2,1,2,1,-62,2,1,2,16,4,109,3,-1,0,1,1
34,5,1,3,1,1972,2,1,1,23,8,61,2,-1,0,1,1
34,8,1,3,1,899,2,1,3,19,9,377,3,7,4,4,1
37,2,2,2,1,21,2,1,1,2,5,96,1,271,2,3,1
36,6,1,2,1,23,2,1,1,8,2,152,2,347,1,2,1
56,11,1,2,1,-1206,2,1,1,15,4,382,2,-1,0,1,2
49,4,1,1,1,0,2,2,3,23,8,97,6,-1,0,1,1
33,5,1,2,1,215,2,1,1,29,8,543,12,-1,0,1,1
30,3,2,3,1,1372,1,1,1,20,9,240,2,-1,0,1,1
36,2,1,2,1,1981,1,1,2,17,4,48,2,-1,0,1,1
23,9,2,2,1,9216,1,1,1,5,4,471,2,-1,0,1,1
57,11,3,2,1,39,2,1,1,30,8,354,3,-1,0,1,1
27,4,2,2,1,5563,2,1,2,30,2,435,2,-1,0,1,1
38,2,1,2,1,1,1,2,1,21,9,152,2,-1,0,1,1
42,6,1,3,1,782,1,1,1,3,3,285,1,-1,0,1,1
75,11,1,2,1,3771,1,1,3,15,3,185,1,181,2,4,2
34,6,2,3,1,992,2,1,1,4,2,301,1,88,2,4,1
48,6,1,2,1,1526,1,1,1,6,6,273,2,-1,0,1,1
35,6,2,3,1,2658,2,1,1,19,6,768,2,141,3,2,2
39,3,3,3,1,1315,2,1,1,19,9,1337,4,126,1,2,1
29,4,2,3,1,455,1,1,3,21,3,403,1,-1,0,1,2
45,6,2,3,1,0,2,1,1,18,9,139,2,-1,0,1,1
42,6,1,2,1,2030,2,2,1,9,8,196,1,-1,0,1,1
29,6,1,2,1,1599,2,1,1,8,8,115,1,61,1,2,1
38,2,2,2,1,-196,2,1,1,2,5,60,1,271,1,2,1
56,11,1,2,1,1333,1,1,1,28,6,17,14,-1,0,1,1
36,6,2,2,1,9149,2,1,1,13,6,141,3,-1,0,1,1
25,4,2,2,1,-350,2,1,2,23,4,95,3,-1,0,1,1
38,6,1,3,1,432,2,1,1,15,2,10,2,373,1,3,1
57,5,1,2,1,11494,1,1,1,19,9,198,1,-1,0,1,1
31,3,1,3,2,-253,1,1,1,12,6,220,4,-1,0,1,1
42,3,1,3,1,372,2,1,1,3,6,654,2,-1,0,1,2
45,6,1,2,1,1410,1,1,1,11,6,71,2,-1,0,1,1
30,4,1,2,1,975,2,1,1,13,2,256,2,351,2,2,1
49,4,1,1,1,305,2,2,3,10,8,834,10,-1,0,1,1
49,2,1,2,1,400,1,1,1,21,6,151,3,-1,0,1,1
53,11,1,3,1,-22,2,1,1,31,8,20,3,-1,0,1,1
37,6,1,2,1,4030,2,1,2,26,2,178,5,-1,0,1,1
49,4,1,1,1,365,1,1,2,26,2,59,2,-1,0,1,1
41,5,1,1,1,204,1,1,1,13,6,111,7,-1,0,1,1
54,3,1,1,1,1691,2,1,1,20,9,186,1,-1,0,1,1
32,2,2,2,1,406,2,1,2,6,2,227,1,-1,0,1,1
33,6,1,2,1,-204,1,1,1,15,2,297,3,-1,0,1,1
33,6,1,2,1,359,2,1,1,20,3,210,1,242,1,3,1
36,4,1,1,1,123,2,1,1,18,2,9,1,-1,0,1,1
35,6,1,3,1,0,2,2,1,23,10,112,1,62,6,3,1
52,12,1,2,1,142,1,1,1,25,6,112,6,-1,0,1,1
40,7,1,3,1,3571,1,1,2,9,4,222,3,-1,0,1,1
44,6,2,2,1,33,2,1,1,13,2,195,3,351,10,2,1
45,4,2,2,1,0,2,1,1,26,8,768,2,91,5,4,1
30,9,2,2,1,3096,1,1,1,26,7,123,1,-1,0,1,1
48,6,3,2,2,20,1,1,1,27,6,145,3,-1,0,1,1
33,4,1,2,1,3576,2,1,1,2,3,124,1,308,2,3,1
57,6,1,4,1,206,2,1,2,5,2,216,3,-1,0,1,1
57,10,1,1,1,7082,1,1,2,6,4,69,3,-1,0,1,1
51,1,1,3,1,1634,2,1,1,22,8,168,4,-1,0,1,1
34,8,2,2,1,1,2,1,1,22,8,483,7,-1,0,1,1
50,5,1,3,1,4012,1,1,1,19,9,690,3,-1,0,1,1
44,3,1,3,1,3762,1,1,1,28,6,125,12,-1,0,1,1
27,8,1,2,1,-247,2,2,2,4,4,344,2,-1,0,1,1
50,4,1,2,1,606,2,1,2,14,2,673,2,-1,0,1,1
36,3,1,3,1,0,2,1,1,28,7,60,1,250,1,3,1
42,3,1,2,1,-189,2,1,2,12,2,247,2,-1,0,1,1
32,1,2,2,1,0,1,1,1,27,2,123,2,-1,0,1,1
42,3,1,3,1,484,2,1,1,11,8,144,2,-1,0,1,1
43,6,1,2,1,0,1,2,1,8,2,9,2,172,5,2,1
31,3,1,3,1,395,2,1,1,9,5,155,3,-1,0,1,1
32,3,1,3,1,2349,1,1,1,14,6,134,5,-1,0,1,1
55,4,3,1,1,410,1,2,1,11,8,221,2,-1,0,1,1
58,11,1,1,1,3401,2,1,1,3,5,84,3,265,2,2,1
46,4,1,1,1,222,1,1,1,8,6,71,2,-1,0,1,1
55,4,1,2,1,989,2,2,2,23,2,246,4,-1,0,1,1
34,3,1,3,1,415,1,2,1,23,8,361,2,-1,0,1,1
28,1,2,2,1,16,1,1,1,12,6,119,4,-1,0,1,1
42,6,3,3,1,7190,2,1,1,29,8,375,2,-1,0,1,1
29,4,2,2,1,482,1,2,1,10,8,1097,3,-1,0,1,2
54,10,1,2,1,209,2,2,1,25,8,97,1,-1,0,1,1
32,6,2,2,1,0,1,1,1,26,6,181,2,-1,0,1,1
39,6,2,3,1,5803,1,1,1,2,5,83,3,-1,0,1,1
53,7,1,3,1,624,1,2,1,21,8,180,4,-1,0,1,1
58,6,1,3,1,883,1,1,1,18,6,543,1,78,2,2,1
40,5,1,2,1,1516,2,2,2,23,2,373,1,-1,0,1,1
29,9,2,2,1,872,2,1,2,7,2,230,1,-1,0,1,1
33,6,1,3,1,-988,2,2,1,15,8,83,3,-1,0,1,1
38,8,2,2,1,902,2,1,3,31,8,58,13,-1,0,1,1
56,2,3,2,1,1007,1,1,1,29,8,88,6,-1,0,1,1
40,2,1,2,1,0,2,1,1,2,4,297,1,28,3,2,1
24,4,2,2,1,174,2,2,1,18,2,487,1,-1,0,1,2
46,3,1,2,1,12186,1,1,2,20,4,29,3,-1,0,1,1
35,5,1,2,1,524,2,1,1,21,9,484,4,-1,0,1,1
35,4,2,3,1,0,2,1,1,21,8,262,4,-1,0,1,1
34,6,1,2,1,4,2,1,2,15,2,644,1,-1,0,1,1
35,10,1,3,1,11219,1,1,1,12,6,699,2,79,1,2,1
38,6,2,3,1,0,1,1,1,28,6,247,2,-1,0,1,1
50,4,1,1,1,5776,1,1,1,18,9,49,3,-1,0,1,1
51,4,3,1,1,37,2,1,1,13,2,341,1,-1,0,1,1
59,5,1,3,1,593,1,1,2,13,2,64,2,-1,0,1,1
32,4,1,2,1,1148,2,1,1,20,3,121,1,-1,0,1,1
37,4,2,2,1,3561,2,1,2,2,4,98,1,-1,0,1,1
42,8,3,2,1,63,1,1,2,16,2,88,6,-1,0,1,1
40,9,1,2,1,260,1,1,2,20,4,197,6,-1,0,1,1
28,6,2,3,1,2269,2,1,2,9,2,331,1,-1,0,1,1
47,8,1,2,1,1060,2,1,2,6,4,83,3,-1,0,1,1
27,5,1,2,1,-220,2,1,2,26,2,138,2,-1,0,1,1
41,3,1,3,1,49,2,1,1,17,8,312,5,-1,0,1,1
34,8,1,3,1,69,1,2,1,4,6,120,3,1,6,4,2
50,4,1,1,1,4108,2,1,1,7,6,526,2,-1,0,1,2
47,4,1,2,1,480,2,1,2,28,2,211,2,-1,0,1,1
53,2,1,2,1,4994,1,1,1,18,6,62,6,-1,0,1,1
53,6,3,2,1,0,2,2,1,15,8,135,5,-1,0,1,1
47,3,1,3,1,3681,1,1,1,14,6,101,2,-1,0,1,1
49,7,3,4,2,-701,2,1,1,30,8,988,2,-1,0,1,2
29,3,1,3,1,451,1,1,1,28,7,451,1,-1,0,1,1
45,4,3,1,1,-311,2,1,2,23,2,1030,1,-1,0,1,2
38,7,1,2,1,593,2,2,1,24,8,1484,24,-1,0,1,2
32,4,1,2,1,759,2,1,1,9,3,317,5,-1,0,1,2
70,11,3,1,1,4531,1,1,1,18,2,445,1,-1,0,1,1
65,11,3,1,1,1840,1,1,1,1,4,383,2,188,5,2,1
56,4,1,2,1,345,2,1,3,22,8,605,1,-1,0,1,1
35,4,1,2,1,1287,2,1,1,14,8,330,2,-1,0,1,1
56,3,1,4,1,353,1,2,1,25,8,171,2,-1,0,1,1
56,6,1,2,1,205,1,2,1,23,8,442,2,-1,0,1,1
49,7,1,2,1,687,2,1,1,17,3,772,1,-1,0,1,2
38,1,1,1,1,1147,2,2,2,8,2,249,5,-1,0,1,1
35,3,1,3,1,4286,2,1,2,9,2,357,1,-1,0,1,1
38,8,1,3,1,605,1,1,1,18,9,147,2,-1,0,1,1
49,4,1,2,1,8545,2,2,1,6,2,199,7,167,1,2,1
55,3,1,4,1,559,1,1,1,28,7,271,2,-1,0,1,1
43,4,2,1,1,2,2,1,1,30,8,783,3,-1,0,1,1
43,3,1,3,1,2,1,2,1,20,6,472,2,-1,0,1,1
25,8,2,3,1,760,2,1,1,27,2,223,3,89,2,2,2
30,4,1,1,1,1317,2,1,2,21,2,395,2,-1,0,1,1
46,4,1,2,1,182,1,1,1,4,5,56,1,-1,0,1,1
50,8,1,1,1,276,1,2,2,17,4,641,6,-1,0,1,1
35,7,1,2,1,2971,1,1,1,4,2,429,4,164,2,2,2
26,1,2,2,1,1064,1,1,2,31,2,113,1,-1,0,1,1
45,8,1,4,1,1783,1,1,2,20,4,11,11,-1,0,1,1
37,4,1,2,1,-67,1,1,1,2,5,157,1,-1,0,1,1
60,5,2,3,1,179,1,2,1,29,8,79,4,-1,0,1,1
38,3,1,3,1,1199,1,1,1,4,6,178,1,1,1,4,2
47,4,1,1,1,214,2,2,2,9,4,168,1,-1,0,1,1
33,6,1,2,1,6699,1,1,1,9,9,425,1,462,1,2,1
51,1,1,2,1,1760,1,2,1,19,9,162,1,-1,0,1,1
35,7,2,3,1,145,2,1,1,18,8,799,2,-1,0,1,2
35,1,1,2,1,978,1,1,1,29,12,1370,3,209,3,4,2
48,8,2,2,1,1150,2,1,2,28,2,357,1,-1,0,1,1
37,8,1,2,1,121,1,1,1,22,8,22,6,-1,0,1,1
29,6,2,3,1,828,2,1,1,16,3,215,3,321,3,3,1
34,8,1,2,1,244,2,1,1,31,8,56,4,-1,0,1,1
32,2,1,1,1,228,2,1,1,21,8,1017,6,-1,0,1,2
30,3,2,3,1,424,1,1,1,16,3,298,4,-1,0,1,2
47,3,3,3,1,447,1,2,2,7,2,126,1,-1,0,1,1
33,4,1,1,1,-195,1,1,2,20,10,9,1,-1,0,1,1
33,3,2,3,1,1410,2,1,1,5,5,8,1,254,5,2,1
63,11,1,1,1,1084,1,1,1,14,1,201,1,183,1,4,1
51,5,3,1,1,10924,1,1,1,6,2,106,2,-1,0,1,1
41,3,1,3,1,832,2,2,1,21,9,164,1,176,1,2,1
56,11,1,3,1,478,1,1,1,5,5,97,1,-1,0,1,1
60,3,2,3,1,0,1,2,1,23,8,151,1,-1,0,1,1
41,5,2,3,1,3950,2,1,2,30,2,96,2,-1,0,1,1
37,3,2,4,1,504,2,1,1,16,3,555,1,-1,0,1,1
36,4,2,2,1,219,2,2,1,11,2,270,2,347,1,2,1
57,3,1,3,1,1602,1,1,1,29,8,339,3,-1,0,1,1
55,3,1,1,1,2587,1,1,1,4,10,328,2,94,2,4,2
44,8,1,2,1,0,2,2,2,16,2,159,1,-1,0,1,1
47,5,1,3,1,2303,2,1,1,6,2,323,2,364,1,2,1
31,4,1,2,1,1660,2,1,1,20,3,342,1,-1,0,1,1
35,3,1,3,2,32,2,1,1,21,9,180,1,-1,0,1,1
39,3,1,3,1,278,1,2,1,28,8,60,3,-1,0,1,1
50,3,1,3,1,4,1,1,1,17,9,223,1,96,2,2,1
29,3,1,3,1,318,2,1,1,18,2,1434,2,356,4,2,1
30,2,2,2,1,209,2,1,2,6,2,30,2,-1,0,1,1
46,2,1,2,1,271,2,1,2,16,2,134,4,-1,0,1,1
27,3,2,4,1,3196,1,1,1,9,5,10,2,-1,0,1,1
48,8,3,2,1,4099,1,1,1,2,3,397,2,-1,0,1,2
26,9,2,2,1,2572,2,1,1,5,2,620,1,-1,0,1,1
36,3,2,3,1,339,1,1,1,21,9,6,6,-1,0,1,1
42,4,1,1,1,0,2,2,1,7,2,209,2,-1,0,1,1
50,10,1,1,1,395,2,1,2,15,2,419,2,-1,0,1,1
49,4,1,2,1,2039,2,1,1,18,9,283,2,-1,0,1,1
45,3,1,3,1,5450,1,1,1,8,6,188,2,-1,0,1,1
23,9,2,2,1,780,1,1,1,16,10,267,1,-1,0,1,1
38,6,2,2,1,0,2,1,1,7,3,196,2,-1,0,1,1
32,3,2,3,1,8436,2,1,1,17,3,245,1,149,2,2,1
60,6,2,1,1,11262,1,1,1,26,6,323,1,-1,0,1,2
30,7,1,2,1,946,2,1,1,19,9,1065,1,183,1,3,1
58,10,1,3,1,497,1,1,2,11,4,138,5,-1,0,1,1
60,11,1,1,1,55,1,1,1,4,4,207,1,-1,0,1,1
38,2,1,2,1,-140,1,1,2,25,4,456,3,-1,0,1,1
51,6,1,2,1,-379,2,1,1,5,6,261,1,-1,0,1,1
42,8,1,2,1,-396,2,1,1,11,2,80,1,308,4,2,1
30,2,2,2,1,0,2,1,1,18,2,131,6,363,9,2,1
40,3,1,1,1,733,2,1,2,6,4,94,7,-1,0,1,1
37,3,1,3,1,393,2,1,1,14,2,567,3,275,4,2,2
53,6,3,1,1,7290,2,1,2,30,2,153,1,-1,0,1,1
27,2,2,2,1,468,2,1,1,13,2,109,1,-1,0,1,1
39,4,1,2,1,0,2,1,1,30,3,53,1,325,1,2,1
39,4,1,1,1,3705,2,1,2,16,4,77,1,-1,0,1,1
59,11,1,3,1,9676,1,1,3,27,11,234,2,-1,0,1,2
37,2,1,2,1,1328,2,1,3,13,2,121,2,341,4,2,1
41,4,1,1,1,8,2,1,1,15,8,155,2,-1,0,1,1
45,4,1,1,1,61,1,1,1,17,3,108,1,-1,0,1,1
48,3,1,3,1,6613,1,1,2,17,4,159,3,-1,0,1,1
48,6,1,2,1,302,2,1,2,26,2,208,3,-1,0,1,1
32,4,1,2,1,1005,1,1,1,12,2,215,1,-1,0,1,1
35,2,1,2,1,109,2,1,2,6,2,597,3,-1,0,1,1
33,3,2,3,1,1240,2,1,1,4,5,505,2,260,1,3,1
28,4,2,1,1,0,2,2,2,3,4,380,4,-1,0,1,1
64,11,1,4,1,2923,1,1,1,12,11,120,1,-1,0,1,1
35,6,1,2,1,0,1,1,1,27,6,106,4,-1,0,1,1
33,4,1,2,1,43,2,1,1,14,2,332,2,358,2,2,1
41,6,1,2,1,288,2,1,2,15,2,221,4,-1,0,1,1
34,8,1,2,1,613,2,1,1,4,4,80,1,-1,0,1,1
