38,1,1,1,2,3,2,2,2,1,430,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
76,9,1,3,1,2,1,1,6,4,126,1,999,1,2,-1.7,94.027,-38.3,0.899,4991.6,1
45,4,3,4,1,1,1,1,5,5,211,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
32,10,1,6,1,1,3,1,1,1,340,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,1
39,7,2,3,2,2,1,1,1,4,412,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
32,3,1,3,1,2,1,2,3,4,132,1,999,0,1,-0.1,93.2,-42,4.592,5195.8,1
29,3,2,1,1,2,1,1,1,3,79,2,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,1
44,2,1,4,1,2,1,1,6,3,341,2,999,0,1,1.4,93.444,-36.1,4.97,5228.1,1
32,2,1,2,1,2,3,1,5,1,157,3,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
56,9,1,3,1,1,1,1,2,2,252,1,999,2,2,-2.9,92.963,-40.8,1.26,5076.2,1
33,1,1,1,1,1,1,1,1,4,263,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
39,7,1,2,1,2,1,1,6,1,215,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
24,6,1,3,1,1,3,1,4,5,89,2,3,1,3,-3.4,92.379,-29.8,0.77,5017.5,2
33,3,2,3,1,1,1,1,1,4,143,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
58,4,3,3,1,2,1,2,2,4,40,2,999,0,1,1.4,94.465,-41.8,4.866,5228.1,1
29,3,2,3,1,1,1,2,2,1,10,27,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
31,3,1,3,1,1,1,1,6,4,113,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
27,3,1,3,1,2,1,2,1,2,191,5,999,0,1,1.1,93.994,-36.4,4.857,5191,1
60,3,3,4,1,1,1,1,4,2,481,1,999,1,2,-1.1,94.199,-37.5,0.886,4963.6,2
55,4,1,4,1,1,3,1,8,3,233,1,999,2,2,-3.4,92.431,-26.9,0.739,5017.5,1
37,1,1,1,1,1,1,1,1,2,204,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
52,3,1,7,1,1,1,2,9,2,403,1,6,1,3,-1.8,93.749,-34.6,0.654,5008.7,2
46,2,1,2,1,1,1,1,9,3,180,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
42,1,3,5,1,1,1,1,1,2,16,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
35,3,2,3,1,1,1,1,5,3,447,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
49,6,3,7,1,1,3,1,8,4,81,1,999,0,1,-3.4,92.431,-26.9,0.754,5017.5,1
29,2,3,2,1,2,3,2,2,3,361,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
32,1,1,1,1,2,1,1,3,3,1091,2,5,1,3,-0.1,93.2,-42,4.191,5195.8,2
37,5,1,3,1,2,1,1,1,1,395,1,999,1,2,-1.8,92.893,-46.2,1.313,5099.1,1
39,6,2,4,2,2,1,2,2,3,432,4,999,0,1,1.4,94.465,-41.8,4.865,5228.1,2
51,2,1,2,2,1,1,2,5,3,596,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,2
28,3,2,2,1,1,1,1,1,5,59,3,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
34,7,1,3,1,1,1,1,1,2,77,4,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
31,6,2,2,1,1,3,1,6,5,768,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,2
31,3,1,3,1,1,1,1,6,4,96,5,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
31,3,2,3,1,1,1,2,2,2,357,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
38,5,2,3,1,2,1,2,1,4,459,2,999,0,1,1.1,93.994,-36.4,4.855,5191,1
33,11,1,1,1,2,1,2,2,1,11,6,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
32,6,2,3,1,2,1,1,6,5,264,12,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
54,6,1,4,2,1,1,1,9,3,698,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
41,3,3,2,1,1,1,2,2,5,204,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
59,2,1,6,2,2,1,1,6,4,93,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
57,9,1,3,1,1,1,1,9,4,374,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
38,4,3,3,1,1,1,1,3,4,252,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
46,3,1,3,1,1,1,2,1,5,158,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
37,11,2,3,1,1,3,1,3,5,95,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,1
47,2,2,1,1,3,2,2,2,4,835,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,2
45,3,2,3,1,2,1,1,6,4,505,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,2
36,1,1,5,1,1,1,2,5,2,16,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
40,11,2,2,1,1,1,1,5,3,300,5,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
38,1,1,1,1,2,1,1,3,5,180,2,999,1,2,-0.1,93.2,-42,4.153,5195.8,1
44,1,1,2,2,2,1,2,2,5,390,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
25,5,1,3,1,1,1,2,1,1,274,2,999,0,1,1.1,93.994,-36.4,4.857,5191,1
30,1,2,5,1,1,1,2,5,5,135,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
43,7,1,4,1,2,1,1,3,5,257,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,1
58,9,1,5,2,2,1,2,1,3,268,3,999,0,1,1.1,93.994,-36.4,4.857,5191,1
31,6,1,4,1,1,1,2,1,2,157,6,999,0,1,1.1,93.994,-36.4,4.856,5191,1
53,7,1,3,1,2,1,1,5,5,477,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
52,3,1,7,1,2,1,1,6,5,91,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
37,7,1,3,2,2,3,1,9,1,76,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,1
58,3,1,2,2,1,1,1,5,5,103,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
37,2,1,2,1,1,3,1,1,4,436,3,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
38,3,2,7,1,1,1,1,1,1,191,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,1
33,2,2,1,1,1,1,1,9,4,483,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
45,2,1,2,2,1,1,1,1,1,250,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
44,4,1,4,1,2,1,2,1,3,259,1,999,0,1,1.1,93.994,-36.4,4.858,5191,1
38,1,1,5,1,1,1,2,5,4,389,2,999,0,1,1.4,93.918,-42.7,4.966,5228.1,1
34,1,1,1,1,2,1,2,2,5,7,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,1
47,7,1,3,1,1,1,1,5,2,123,1,999,0,1,-2.9,92.469,-33.6,1.029,5076.2,1
59,3,1,3,1,1,3,1,5,2,92,1,999,0,1,-2.9,92.469,-33.6,1.085,5076.2,1
51,1,1,6,2,1,3,1,6,4,297,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,1,1,5,1,1,1,2,2,2,406,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
56,7,1,3,1,1,3,1,3,2,104,1,999,1,2,-0.1,93.2,-42,4.12,5195.8,1
39,3,1,3,1,2,1,2,2,3,135,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
41,4,1,3,1,1,1,1,3,5,854,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,2
41,7,3,5,1,1,1,1,3,4,147,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
53,2,1,2,2,2,1,2,1,4,203,4,999,0,1,1.1,93.994,-36.4,4.86,5191,1
35,1,1,2,1,2,3,1,5,3,149,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
58,9,1,1,1,2,3,1,1,2,144,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
25,5,1,4,1,1,1,2,2,2,394,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
35,1,3,1,1,1,1,1,1,5,523,1,999,1,2,-1.8,92.893,-46.2,1.344,5099.1,1
28,2,2,2,1,2,1,1,5,2,73,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
55,1,1,4,1,1,3,1,1,1,197,3,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,1
54,4,1,6,2,2,3,2,1,4,108,1,999,0,1,1.1,93.994,-36.4,4.855,5191,1
45,6,3,1,2,2,1,1,5,2,80,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
32,1,1,1,1,1,1,1,9,4,114,1,999,1,2,-1.8,93.075,-47.1,1.41,5099.1,1
50,3,1,1,2,1,1,1,6,4,122,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
75,9,1,6,1,2,1,1,9,5,109,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,2
33,5,3,7,1,2,1,2,1,2,1161,4,999,0,1,1.1,93.994,-36.4,4.858,5191,1
29,7,1,3,1,2,3,1,6,2,181,2,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
45,7,1,3,1,1,1,1,1,4,239,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
38,3,3,3,1,2,1,1,9,3,360,1,999,0,1,-1.8,93.075,-47.1,1.392,5099.1,2
24,2,2,4,1,1,1,2,1,3,314,1,999,0,1,1.1,93.994,-36.4,4.858,5191,1
41,6,1,4,1,1,1,1,6,3,984,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
58,9,3,2,1,1,1,1,2,5,663,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,2
34,3,1,3,1,2,3,2,1,2,157,2,999,0,1,1.1,93.994,-36.4,4.857,5191,1
34,3,1,3,1,2,1,1,3,3,141,2,999,0,1,-1.1,94.767,-50.8,1.05,4963.6,1
37,6,3,4,1,2,1,2,1,2,374,1,999,0,1,1.1,93.994,-36.4,4.856,5191,1
53,1,3,6,1,2,1,2,2,2,706,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,2
54,6,3,4,1,1,3,1,5,5,797,14,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
32,6,3,4,1,1,1,1,3,5,250,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,1
42,3,1,2,1,1,1,1,5,1,311,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
28,6,2,4,1,1,1,1,6,4,63,2,3,1,3,-2.9,92.201,-31.4,0.851,5076.2,2
33,2,2,2,1,1,1,2,1,1,111,1,999,0,1,1.1,93.994,-36.4,4.864,5191,1
41,1,1,1,1,1,1,1,9,3,148,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
31,2,1,2,1,2,3,1,3,4,49,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
40,6,1,1,2,2,3,2,1,4,171,4,999,0,1,1.1,93.994,-36.4,4.86,5191,1
53,12,1,1,1,2,3,1,3,2,242,1,999,1,2,-3.4,92.649,-30.1,0.716,5017.5,1
40,3,3,3,1,1,1,1,6,3,257,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
82,10,1,6,1,2,1,2,4,5,279,3,3,2,3,-1.1,94.199,-37.5,0.877,4963.6,2
28,1,1,6,1,1,1,1,5,3,113,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
30,3,1,2,2,1,1,1,3,2,246,3,999,0,1,-0.1,93.2,-42,4.12,5195.8,1
31,11,2,3,1,1,1,1,5,5,309,1,6,3,3,-1.7,94.215,-40.3,0.835,4991.6,2
32,6,2,3,1,1,1,1,6,2,168,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
54,1,1,6,1,1,1,1,6,5,153,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
31,1,1,1,1,2,1,1,5,2,152,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
50,2,1,7,1,1,1,1,6,4,90,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
47,6,2,7,1,2,1,1,5,5,117,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
31,3,2,2,1,1,3,1,1,2,149,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
32,11,1,2,1,1,1,1,3,4,640,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
46,3,2,2,1,1,1,1,3,3,199,2,999,2,2,-1.1,94.767,-50.8,1.048,4963.6,1
47,3,2,2,1,2,1,1,1,3,1114,2,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,1
32,3,2,2,1,2,1,1,3,3,74,2,999,2,2,-1.1,94.767,-50.8,1.048,4963.6,1
52,2,3,2,2,2,1,1,3,3,190,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,1
45,3,1,2,1,1,1,1,8,1,738,3,6,1,3,-1.1,94.601,-49.5,1.029,4963.6,2
32,3,1,3,1,1,1,1,1,1,374,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,1
71,1,3,6,2,2,1,1,6,4,224,1,999,0,1,-1.7,94.027,-38.3,0.904,4991.6,1
49,2,1,2,1,1,1,2,1,1,344,2,999,0,1,1.1,93.994,-36.4,4.855,5191,1
46,3,1,2,1,1,3,2,2,2,148,10,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
46,1,1,4,1,2,1,1,3,1,383,1,999,0,1,-1.1,94.767,-50.8,1.028,4963.6,1
38,3,1,3,1,1,1,1,6,5,35,6,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
57,2,1,4,2,2,1,1,6,3,153,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
41,2,2,2,2,3,2,1,1,3,772,2,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,1
44,6,1,4,1,2,1,2,1,1,124,3,999,0,1,1.1,93.994,-36.4,4.864,5191,1
47,6,1,3,1,1,1,1,6,2,345,7,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
40,1,1,1,1,1,3,2,1,2,951,2,999,0,1,1.1,93.994,-36.4,4.858,5191,1
57,9,2,4,1,1,1,2,1,3,188,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
27,3,2,7,1,2,1,1,7,5,128,1,3,1,3,-1.8,93.369,-34.8,0.637,5008.7,2
52,1,1,1,1,2,1,1,6,1,809,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,2
34,7,1,3,1,1,3,2,2,2,192,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
42,4,1,3,1,1,1,2,1,5,154,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
51,6,1,7,1,1,1,2,2,1,17,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
45,7,1,6,2,1,1,2,1,1,100,1,999,0,1,1.1,93.994,-36.4,4.855,5191,1
56,9,1,2,1,2,1,1,1,3,317,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
41,7,1,3,1,1,1,1,1,4,93,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
44,3,1,2,1,1,1,1,6,1,111,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
50,1,1,5,1,1,1,1,1,3,293,3,3,1,3,-1.8,92.893,-46.2,1.354,5099.1,2
54,5,1,2,1,2,1,1,6,5,119,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
51,1,1,5,1,2,1,1,6,1,393,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
30,1,2,1,1,2,1,1,3,2,30,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,1
42,10,1,6,2,1,1,2,2,1,38,8,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
41,6,1,4,2,1,1,2,2,3,442,11,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
47,2,2,1,1,2,1,1,3,5,187,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,1
35,1,1,5,1,1,1,1,9,1,113,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,1
58,1,1,1,1,2,1,1,3,5,64,1,999,1,2,-0.1,93.2,-42,4.153,5195.8,1
50,1,3,2,1,1,3,1,5,3,629,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,2
41,6,1,4,1,2,1,2,1,5,92,1,999,0,1,1.1,93.994,-36.4,4.856,5191,1
38,6,1,3,1,1,1,1,1,2,147,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
32,8,2,3,1,2,1,1,3,4,151,2,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
21,8,2,2,1,2,1,1,6,5,259,1,999,1,2,-2.9,92.201,-31.4,0.884,5076.2,1
46,3,3,1,2,2,1,2,1,2,423,1,999,0,1,1.1,93.994,-36.4,4.856,5191,1
42,5,1,3,1,1,1,1,3,1,888,3,999,0,1,-0.1,93.2,-42,4.021,5195.8,1
55,2,1,1,1,2,1,1,6,2,76,13,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
29,3,2,2,1,1,1,2,3,3,207,1,6,1,3,-1.1,94.767,-50.8,1.05,4963.6,1
30,1,2,5,2,1,1,2,2,2,100,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
53,7,1,6,1,1,1,1,3,2,63,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,1
35,7,1,3,1,1,1,1,3,2,265,2,999,0,1,-0.1,93.2,-42,4.12,5195.8,1
46,2,1,4,1,1,1,2,1,5,273,4,999,0,1,1.1,93.994,-36.4,4.856,5191,1
30,1,1,7,1,2,1,2,1,2,85,2,999,0,1,1.1,93.994,-36.4,4.857,5191,1
43,4,1,3,2,1,1,1,5,5,261,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
42,2,1,2,2,1,1,1,5,3,136,4,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
32,6,1,4,1,2,1,1,5,5,711,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
41,1,3,1,1,1,1,1,1,1,88,1,999,1,2,-1.8,92.893,-46.2,1.313,5099.1,1
28,3,1,3,1,2,1,1,1,5,72,3,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,1
24,2,2,3,1,2,1,1,5,4,113,6,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
43,7,1,3,2,1,3,1,9,1,307,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
30,3,2,3,1,1,1,1,6,3,39,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,1
55,1,1,1,2,2,1,1,3,5,63,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,1
51,9,1,1,2,2,1,1,5,1,64,1,999,0,1,1.4,93.918,-42.7,4.959,5228.1,1
22,8,2,2,1,2,3,1,5,1,154,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
32,4,2,3,1,2,3,1,3,4,126,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
43,3,1,4,2,2,1,1,5,4,127,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
39,7,1,5,2,2,1,2,2,3,156,5,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
52,1,3,7,1,2,1,1,5,5,111,8,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
38,6,2,4,1,1,1,1,1,3,202,3,999,1,2,-1.8,92.893,-46.2,1.244,5099.1,1
59,9,1,6,1,2,1,2,9,5,353,4,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,1
31,1,1,6,1,1,1,2,1,2,159,2,999,0,1,1.1,93.994,-36.4,4.857,5191,1
76,9,2,6,1,2,1,1,3,3,347,4,6,1,3,-3.4,92.649,-30.1,0.715,5017.5,2
44,12,2,1,2,1,1,2,2,3,76,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
30,1,1,7,1,2,1,2,1,1,85,2,999,0,1,1.1,93.994,-36.4,4.864,5191,1
32,2,1,2,2,2,1,2,2,1,174,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
41,11,1,7,1,2,1,2,2,1,280,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
33,3,2,3,1,1,1,1,6,4,686,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,2
59,9,1,6,1,1,1,1,6,1,94,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
28,1,1,1,1,1,1,1,5,3,225,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
33,1,2,5,1,1,1,1,1,1,474,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,1
53,2,1,2,2,1,1,1,6,4,76,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
41,2,1,2,1,2,1,1,7,2,377,6,999,0,1,-1.8,92.843,-50,1.778,5099.1,2
55,12,1,6,1,2,3,1,5,4,185,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
45,1,1,1,2,2,1,2,1,5,121,1,999,0,1,1.1,93.994,-36.4,4.856,5191,1
35,6,1,4,1,2,1,1,5,4,126,4,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
31,2,1,2,2,2,1,1,5,3,160,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
53,7,1,3,1,2,1,1,6,3,313,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
35,6,2,4,1,1,1,1,1,4,141,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
45,1,3,5,2,1,1,1,1,4,219,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
34,10,2,3,1,2,1,2,2,4,267,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
42,3,1,1,1,2,1,2,9,3,406,3,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,1
36,5,1,1,1,1,3,1,3,4,151,3,999,0,1,-0.1,93.2,-42,4.076,5195.8,1
44,3,1,2,1,2,1,2,1,2,228,3,999,0,1,1.1,93.994,-36.4,4.856,5191,1
50,3,3,3,1,1,1,1,6,5,73,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
36,3,1,3,1,1,1,1,4,1,355,1,999,0,1,-3.4,92.379,-29.8,0.773,5017.5,1
27,6,1,4,1,2,1,1,5,4,102,9,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
40,7,1,7,1,2,1,2,1,1,97,3,999,0,1,1.1,93.994,-36.4,4.859,5191,1
25,6,2,3,1,1,3,2,2,3,35,6,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
29,7,1,3,1,1,3,1,6,5,116,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
44,3,1,2,1,2,1,2,1,2,83,3,999,0,1,1.1,93.994,-36.4,4.856,5191,1
57,1,1,7,2,1,1,2,1,5,473,2,999,0,1,1.1,93.994,-36.4,4.856,5191,1
30,3,2,2,1,1,1,1,5,2,605,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
